"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","yr_built","zipcode","lat","long"
"5547500050","20140917T000000","  255,000 ","3","2.25","1740","10378","1","No","No View","Very Good","7","1977","98042","47.3815","-122.09"
"2618300190","20141224T000000","  255,000 ","3","1.5","1110","10296","1","No","No View","Very Good","7","1964","98042","47.422","-122.153"
"9407100800","20141124T000000","  255,000 ","3","1","1230","10170","1","No","No View","Average","7","1979","98045","47.4437","-121.772"
"8570900023","20141010T000000","  255,000 ","3","1","1250","10094","1","No","No View","Good","6","1927","98045","47.4987","-121.781"
"1624049092","20140630T000000","  255,000 ","2","1","1320","9967","1","No","No View","Average","6","1919","98108","47.5693","-122.296"
"7316400070","20140925T000000","  255,000 ","5","3.75","2800","9900","1","No","No View","Average","7","1964","98023","47.319","-122.344"
"4068300280","20140708T000000","  255,000 ","3","1.75","1550","9720","1","No","No View","Average","7","1976","98010","47.3433","-122.037"
"5379801600","20150424T000000","  255,000 ","2","1.5","1480","9660","1","No","No View","Average","7","1949","98188","47.4577","-122.289"
"6649500040","20140812T000000","  255,000 ","3","1","1250","9472","1","No","No View","Good","6","1972","98059","47.495","-122.154"
"3971701300","20141220T000000","  255,000 ","2","1","1360","9367","1","No","No View","Good","6","1924","98155","47.7689","-122.315"
"1105000233","20140906T000000","  255,000 ","2","1","940","9330","1","No","No View","Average","6","1941","98118","47.5445","-122.273"
"3387900390","20141007T000000","  255,000 ","3","1.75","1410","9315","1","No","No View","Very Good","7","1960","98031","47.3969","-122.198"
"6386700300","20140722T000000","  255,000 ","4","2.75","1760","9222","1","No","No View","Average","7","1971","98023","47.3099","-122.362"
"5245400030","20150223T000000","  255,000 ","4","1","1250","9102","1","No","No View","Average","7","1955","98148","47.4258","-122.327"
"4406000390","20140521T000000","  255,000 ","3","1.5","1060","9039","1","No","No View","Average","7","1973","98058","47.4293","-122.151"
"6052401215","20140609T000000","  255,000 ","2","1","1200","9000","1","No","Average","Very Good","6","1917","98198","47.4039","-122.323"
"3810000565","20140702T000000","  255,000 ","4","2","2430","8960","1","No","No View","Average","7","1960","98178","47.4979","-122.232"
"7806210400","20140929T000000","  255,000 ","5","1.75","1970","8925","1","No","No View","Very Good","7","1977","98002","47.2925","-122.196"
"3031200120","20141118T000000","  255,000 ","4","1.75","960","8863","1","No","No View","Very Good","6","1949","98118","47.5372","-122.289"
"8581200240","20150429T000000","  255,000 ","3","1.75","1740","8800","1","No","No View","Average","7","1978","98023","47.2968","-122.372"
"4337000285","20150224T000000","  255,000 ","3","2","1500","8775","1","No","No View","Average","6","1943","98166","47.4809","-122.335"
"7760400420","20140718T000000","  255,000 ","3","2","1590","8670","1","No","No View","Average","7","1994","98042","47.3725","-122.073"
"1796360350","20150128T000000","  255,000 ","3","1.75","1240","8659","1","No","No View","Very Good","7","1986","98042","47.3663","-122.089"
"6303400150","20140929T000000","  255,000 ","3","1","1160","8636","1","No","No View","Average","6","1923","98146","47.5097","-122.357"
"84000105","20140507T000000","  255,000 ","5","2.25","2060","8632","1","No","No View","Average","7","1962","98146","47.4877","-122.335"
"2473100790","20140718T000000","  255,000 ","3","1.5","1240","8528","1","No","No View","Good","7","1967","98058","47.4478","-122.157"
"1645000710","20150410T000000","  255,000 ","3","1","1140","8528","1","No","No View","Very Good","7","1967","98022","47.2098","-122.004"
"7760400210","20150224T000000","  255,000 ","3","2","1310","8454","1","No","No View","Average","7","1994","98042","47.3697","-122.075"
"4325000125","20150318T000000","  255,000 ","3","1.5","1340","8450","1","No","No View","Good","7","1958","98188","47.4405","-122.28"
"9558800030","20141107T000000","  255,000 ","2","2","1140","8400","1","No","No View","Fair- Badly worn","7","1954","98148","47.4351","-122.335"
"5115000100","20140523T000000","  255,000 ","3","2","1490","8371","1.5","No","No View","Average","7","1984","98031","47.3962","-122.189"
"3210400060","20141224T000000","  255,000 ","3","1","1580","8206","1","No","No View","Average","7","1962","98198","47.3676","-122.312"
"8731983200","20150310T000000","  255,000 ","2","1.75","1950","8200","1","No","No View","Average","8","1975","98023","47.3161","-122.382"
"3782100155","20140527T000000","  255,000 ","3","1","960","8100","1","No","No View","Average","7","1955","98155","47.7766","-122.307"
"393000385","20141215T000000","  255,000 ","3","1.5","1320","7980","1","No","No View","Average","7","1956","98178","47.5068","-122.259"
"723049596","20140509T000000","  255,000 ","2","1","810","7980","1","No","No View","Poor- Worn out","6","1928","98146","47.489","-122.337"
"5001700040","20150327T000000","  255,000 ","3","1.75","1590","7810","1","No","No View","Good","7","1959","98002","47.2932","-122.22"
"4060000170","20140820T000000","  255,000 ","2","1","1260","7810","2","No","No View","Average","6","1945","98178","47.5003","-122.248"
"251300260","20140515T000000","  255,000 ","4","2.5","2070","7800","2","No","No View","Average","8","1989","98003","47.3487","-122.315"
"3211000170","20140922T000000","  255,000 ","4","2.5","1580","7800","1","No","No View","Good","7","1959","98059","47.481","-122.163"
"9412700160","20140814T000000","  255,000 ","3","2.25","1830","7770","1","No","No View","Good","7","1977","98042","47.3925","-122.161"
"1432400120","20150508T000000","  255,000 ","3","1","1010","7690","1","No","No View","Good","6","1958","98058","47.4501","-122.176"
"1796370590","20150305T000000","  255,000 ","3","2","1490","7599","1","No","No View","Average","7","1990","98042","47.3687","-122.088"
"3546000070","20140617T000000","  255,000 ","3","1.75","1700","7532","1","No","No View","Average","7","1987","98030","47.355","-122.176"
"8645501330","20150421T000000","  255,000 ","3","1.5","1420","7480","1","No","No View","Good","7","1963","98058","47.4651","-122.184"
"7399300420","20140818T000000","  255,000 ","3","1","1170","7395","1","No","No View","Good","7","1969","98055","47.4627","-122.19"
"2787320140","20150324T000000","  255,000 ","3","2.25","1890","7314","1","No","No View","Average","7","1981","98031","47.4121","-122.172"
"2873000780","20150220T000000","  255,000 ","3","1.75","1340","7210","1","No","No View","Good","7","1975","98031","47.4182","-122.167"
"2212200050","20141028T000000","  255,000 ","4","1.75","1650","7200","1","No","No View","Average","7","1977","98031","47.3944","-122.187"
"5028602020","20150305T000000","  255,000 ","3","2.25","1850","7151","2","No","No View","Average","7","1989","98023","47.2843","-122.352"
"629650380","20150123T000000","  255,000 ","4","2.5","1660","6724","2","No","No View","Average","7","2009","98001","47.259","-122.256"
"1900600105","20140828T000000","  255,000 ","3","1.5","1490","6604","1","No","No View","Good","6","1918","98166","47.4683","-122.351"
"2420069604","20150330T000000","  255,000 ","3","2.5","1720","6200","2","No","No View","Average","7","2014","98022","47.2137","-121.989"
"4136950200","20140627T000000","  255,000 ","3","2.5","1720","6194","2","No","No View","Average","8","1998","98092","47.2624","-122.221"
"8016250060","20140605T000000","  255,000 ","3","2.5","1610","6176","2","No","No View","Average","7","1994","98030","47.3657","-122.173"
"7883604095","20141209T000000","  255,000 ","3","1","1340","6120","1.5","No","No View","Good","7","1920","98108","47.5272","-122.322"
"8698100115","20150407T000000","  255,000 ","3","1.75","2190","6000","1.5","No","No View","Good","7","1920","98002","47.3063","-122.223"
"1389600040","20141226T000000","  255,000 ","4","2.5","1987","6000","2","No","No View","Average","7","2011","98001","47.2679","-122.255"
"8856004328","20150327T000000","  255,000 ","4","2.5","2163","5882","2","No","No View","Average","7","2006","98001","47.2736","-122.251"
"1608000120","20150202T000000","  255,000 ","3","2.5","2555","5720","2","No","No View","Average","8","2006","98031","47.386","-122.184"
"3530400080","20141226T000000","  255,000 ","2","2","1360","5433","1","No","No View","Average","8","1974","98198","47.3804","-122.32"
"2848700585","20150424T000000","  255,000 ","1","1","810","5000","1","No","Fair","Average","7","1936","98106","47.5696","-122.36"
"5621100115","20141218T000000","  255,000 ","2","1","740","5000","1","No","No View","Good","6","1926","98118","47.5298","-122.273"
"8150100265","20141118T000000","  255,000 ","2","1","620","4760","1","No","No View","Average","6","1941","98126","47.5292","-122.376"
"3204400030","20140702T000000","  255,000 ","4","2.25","1680","3179","2","No","No View","Average","8","2002","98092","47.3258","-122.186"
"7987400356","20140512T000000","  255,000 ","2","1","1220","2500","1","No","No View","Average","6","1910","98126","47.5727","-122.372"
"7987400316","20140814T000000","  255,000 ","1","0.5","880","1642","1","No","No View","Average","6","1910","98126","47.5732","-122.372"
"6300000213","20140703T000000","  255,000 ","2","1.5","920","1598","2","No","No View","Average","7","1995","98133","47.7081","-122.342"
"880000211","20140821T000000","  255,000 ","3","1.75","1260","1133","2","No","No View","Average","7","2011","98106","47.5261","-122.361"
"8690600050","20140718T000000","  255,000 ","3","2.5","1530","1116","2.5","No","No View","Average","7","2005","98028","47.7385","-122.25"
"9352900222","20141229T000000","  255,000 ","3","2.25","1320","963","2","No","No View","Average","7","2007","98106","47.5199","-122.357"
"7696620100","20150422T000000","  254,999 ","3","1","1580","7560","1","No","No View","Good","7","1976","98001","47.3318","-122.277"
"1545806720","20140826T000000","  254,950 ","4","2","2180","8800","1","No","No View","Very Good","7","1977","98038","47.3676","-122.046"
"6668900010","20141117T000000","  254,950 ","2","1","700","8100","1","No","No View","Average","6","1949","98155","47.7492","-122.311"
"6181410950","20140922T000000","  254,950 ","3","2.5","1794","4769","2","No","No View","Average","7","2005","98001","47.3052","-122.283"
"558100065","20141003T000000","  254,922 ","2","1","780","8160","1","No","No View","Good","6","1953","98133","47.7356","-122.34"
"2021069059","20140626T000000","  254,600 ","3","2","1470","20000","1","No","No View","Good","7","1968","98002","47.2973","-122.08"
"2172000285","20150323T000000","  254,500 ","2","1","1150","11250","1","No","No View","Average","6","1920","98178","47.486","-122.264"
"4136880140","20140522T000000","  254,500 ","4","2.75","2570","7264","2","No","No View","Average","8","1998","98092","47.258","-122.208"
"8108600442","20150505T000000","  254,000 ","3","1","1270","16800","1","No","No View","Good","7","1957","98188","47.4599","-122.276"
"321049090","20140626T000000","  254,000 ","5","2","2080","16117","1","No","No View","Very Good","7","1959","98001","47.3424","-122.289"
"6792200282","20140922T000000","  254,000 ","3","2.5","1560","10608","2","No","No View","Average","7","1994","98042","47.3572","-122.161"
"9510900270","20141211T000000","  254,000 ","3","2","2070","9000","1","No","No View","Good","7","1969","98023","47.3085","-122.376"
"2329800430","20150204T000000","  254,000 ","3","2.25","1660","8188","2","No","No View","Good","7","1988","98042","47.3766","-122.115"
"9371700125","20140528T000000","  254,000 ","2","1","1060","8187","1","No","No View","Good","6","1952","98133","47.7508","-122.349"
"2215901230","20150507T000000","  254,000 ","3","2","1470","7694","1","No","No View","Good","7","1992","98038","47.3539","-122.054"
"1432400570","20140718T000000","  254,000 ","3","1","1160","7560","1","No","No View","Good","6","1958","98058","47.45","-122.179"
"2215901190","20140528T000000","  254,000 ","3","2","1480","7480","1","No","No View","Good","7","1992","98038","47.3542","-122.055"
"9476200020","20150306T000000","  254,000 ","3","1","1010","7384","1","No","Average","Very Good","6","1943","98056","47.4905","-122.191"
"3336001360","20140826T000000","  254,000 ","2","1","910","6000","1","No","No View","Average","6","1943","98118","47.5253","-122.266"
"11900140","20140509T000000","  254,000 ","3","2.5","1850","4597","2","No","No View","Average","8","2003","98042","47.3755","-122.136"
"4299700095","20140516T000000","  254,000 ","4","2","1510","4235","1","No","No View","Average","7","1955","98108","47.546","-122.293"
"7789000080","20140930T000000","  253,905 ","3","1","940","8400","1","No","No View","Very Good","7","1958","98056","47.5112","-122.167"
"5381600110","20140618T000000","  253,779 ","4","2","2030","9600","1.5","No","No View","Average","6","1947","98188","47.4459","-122.272"
"1612500170","20150226T000000","  253,750 ","4","1","1380","7110","1.5","No","No View","Average","6","1939","98030","47.3846","-122.226"
"2220069196","20140811T000000","  253,500 ","3","1","1220","20400","1","No","No View","Very Good","6","1959","98022","47.2063","-122.023"
"7984400005","20140626T000000","  253,500 ","3","1","1640","12384","1","No","No View","Good","7","1954","98003","47.3256","-122.298"
"7763400035","20150402T000000","  253,500 ","3","1.5","1440","12040","1","No","No View","Good","7","1959","98042","47.3715","-122.16"
"4365200186","20140606T000000","  253,500 ","2","1","810","4800","1","No","No View","Average","7","1948","98126","47.5232","-122.375"
"3584000180","20140528T000000","  253,400 ","3","2","1400","8640","1","No","No View","Very Good","7","1968","98003","47.3182","-122.319"
"421000455","20150502T000000","  253,200 ","3","1","1360","5840","1","No","No View","Good","5","1953","98056","47.4945","-122.166"
